V1,id,question,sexual_orientation,age,marital_status,demographic_race,gender,ethnicity,residency_type,education,RE_job,ownership,treatment,property_chosen,abs_value_diff,value_diff,p_id,Index,question_treatment,question_control,population_density,walk_score,median_household_income,median_age,nb_race,median_rooms_rounded,bedrooms,bathrooms,sq_ft,year_built,housing_density,median_male_age,pct_white,school_districts,pct_lt_hs_grad,median_rooms,pct_hs_grad,pct_at_least_col_grad,GEOID,state,tract,NAME,ALAND,ALAND_SQMI,county,Pair_ID,INTPTLAT,INTPTLONG,iframe,Racial majority detail,white_value_diff,log_abs_diff,log_white_diff,nb_is_white,street_view_person
313,126,16s,Heterosexual,38,Married,White,Female,No,"Suburban area: I live in a metropolitan area, but not in a city.",High school,I have never studied or worked in this field.,I currently own property.,1,Property 2,15000,-15000,2,17064,p16s-1,p16n-1,3552,8,121389,42,asian,7.1,5,2,3312,1996,1240.772288,42.4,0.470240473,['Fulton County School District'],0.04305619004,7.1,0.07252169941,0.6995203289,13121011623,13,11623,"Census Tract 116.23, Fulton County, Georgia",9120721,3.522,121,16,34.022421,-84.1803637,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/53d13b2f46744cb2?cells=test""""></iframe>",technically white majority but high asian,-15000,9.61580548008435,-9.61580548008435,0,0
314,127,16s,Heterosexual,34,Single,Black or African American,Female,No,"Suburban area: I live in a metropolitan area, but not in a city.",Bachelor's,I have never studied or worked in this field.,I currently rent from a property owner or management company,1,Property 1,20000,20000,1,17059,p16s-1,p16n-1,2300,8,122857,43,white,7.8,5,2,3322,1994,801.4007004,43.1,0.5642530985,['Fulton County School District'],0.02922286448,7.8,0.08188824663,0.7675016057,13121011618,13,11618,"Census Tract 116.18, Fulton County, Georgia",5178115,1.999,121,16,34.056505,-84.2649627,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c278fb1a9915f858?cells=test""""></iframe>",white alone,20000,9.90348755253613,9.90348755253613,1,0
315,128,16s,Heterosexual,48,Single,White,Female,No,"Suburban area: I live in a metropolitan area, but not in a city.",Bachelor's,I have never studied or worked in this field.,I currently own property.,1,Property 1,20000,20000,1,17059,p16s-1,p16n-1,2300,8,122857,43,white,7.8,5,2,3322,1994,801.4007004,43.1,0.5642530985,['Fulton County School District'],0.02922286448,7.8,0.08188824663,0.7675016057,13121011618,13,11618,"Census Tract 116.18, Fulton County, Georgia",5178115,1.999,121,16,34.056505,-84.2649627,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c278fb1a9915f858?cells=test""""></iframe>",white alone,20000,9.90348755253613,9.90348755253613,1,0
316,130,16s,Heterosexual,60,Married,White,Female,No,Urban area: I live within the principal city of a metropolitan area.,Associate's,I have never studied or worked in this field.,I currently own property.,1,Property 2,20000,-20000,2,17064,p16s-1,p16n-1,3552,8,121389,42,asian,7.1,5,2,3312,1996,1240.772288,42.4,0.470240473,['Fulton County School District'],0.04305619004,7.1,0.07252169941,0.6995203289,13121011623,13,11623,"Census Tract 116.23, Fulton County, Georgia",9120721,3.522,121,16,34.022421,-84.1803637,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/53d13b2f46744cb2?cells=test""""></iframe>",technically white majority but high asian,-20000,9.90348755253613,-9.90348755253613,0,0
317,132,16s,Heterosexual,31,Single,White,Male,No,Urban area: I live within the principal city of a metropolitan area.,High school,I have never studied or worked in this field.,I currently rent from a property owner or management company,1,Property 2,35000,-35000,2,17064,p16s-1,p16n-1,3552,8,121389,42,asian,7.1,5,2,3312,1996,1240.772288,42.4,0.470240473,['Fulton County School District'],0.04305619004,7.1,0.07252169941,0.6995203289,13121011623,13,11623,"Census Tract 116.23, Fulton County, Georgia",9120721,3.522,121,16,34.022421,-84.1803637,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/53d13b2f46744cb2?cells=test""""></iframe>",technically white majority but high asian,-35000,10.4631033404715,-10.4631033404715,0,0
318,135,16s,Heterosexual,41,Single,Black or African American,Female,No,Rural area: I live outside a metropolitan area.,Associate's,I have never studied or worked in this field.,I currently own property.,1,Property 1,150000,150000,1,17059,p16s-1,p16n-1,2300,8,122857,43,white,7.8,5,2,3322,1994,801.4007004,43.1,0.5642530985,['Fulton County School District'],0.02922286448,7.8,0.08188824663,0.7675016057,13121011618,13,11618,"Census Tract 116.18, Fulton County, Georgia",5178115,1.999,121,16,34.056505,-84.2649627,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c278fb1a9915f858?cells=test""""></iframe>",white alone,150000,11.9183905730784,11.9183905730784,1,0
319,137,16s,Heterosexual,40,In a domestic partnership,White,Male,No,Rural area: I live outside a metropolitan area.,Bachelor's,I have never studied or worked in this field.,I currently rent from a property owner or management company,1,Property 2,50000,-50000,2,17064,p16s-1,p16n-1,3552,8,121389,42,asian,7.1,5,2,3312,1996,1240.772288,42.4,0.470240473,['Fulton County School District'],0.04305619004,7.1,0.07252169941,0.6995203289,13121011623,13,11623,"Census Tract 116.23, Fulton County, Georgia",9120721,3.522,121,16,34.022421,-84.1803637,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/53d13b2f46744cb2?cells=test""""></iframe>",technically white majority but high asian,-50000,10.8197782844103,-10.8197782844103,0,0
320,140,16s,Heterosexual,44,Married,Black or African American,Male,No,Urban area: I live within the principal city of a metropolitan area.,Bachelor's,I have never studied or worked in this field.,I currently own property.,1,Property 2,3200,-3200,2,17064,p16s-1,p16n-1,3552,8,121389,42,asian,7.1,5,2,3312,1996,1240.772288,42.4,0.470240473,['Fulton County School District'],0.04305619004,7.1,0.07252169941,0.6995203289,13121011623,13,11623,"Census Tract 116.23, Fulton County, Georgia",9120721,3.522,121,16,34.022421,-84.1803637,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/53d13b2f46744cb2?cells=test""""></iframe>",technically white majority but high asian,-3200,8.07090608878782,-8.07090608878782,0,0
321,142,16s,Heterosexual,38,Married,White,Female,No,Urban area: I live within the principal city of a metropolitan area.,Bachelor's,I have never studied or worked in this field.,I currently own property.,1,Property 1,10000,10000,1,17059,p16s-1,p16n-1,2300,8,122857,43,white,7.8,5,2,3322,1994,801.4007004,43.1,0.5642530985,['Fulton County School District'],0.02922286448,7.8,0.08188824663,0.7675016057,13121011618,13,11618,"Census Tract 116.18, Fulton County, Georgia",5178115,1.999,121,16,34.056505,-84.2649627,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c278fb1a9915f858?cells=test""""></iframe>",white alone,10000,9.21034037197618,9.21034037197618,1,0
322,145,16s,Heterosexual,32,Married,White,Female,No,Urban area: I live within the principal city of a metropolitan area.,High school,I have never studied or worked in this field.,I currently do not pay rent or ownership costs,1,Property 2,1e+05,-1e+05,2,17064,p16s-1,p16n-1,3552,8,121389,42,asian,7.1,5,2,3312,1996,1240.772288,42.4,0.470240473,['Fulton County School District'],0.04305619004,7.1,0.07252169941,0.6995203289,13121011623,13,11623,"Census Tract 116.23, Fulton County, Georgia",9120721,3.522,121,16,34.022421,-84.1803637,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/53d13b2f46744cb2?cells=test""""></iframe>",technically white majority but high asian,-1e+05,11.5129254649702,-11.5129254649702,0,0
323,146,16s,Heterosexual,51,Single,White,Male,No,"Suburban area: I live in a metropolitan area, but not in a city.",High school,I have never studied or worked in this field.,I currently rent from a property owner or management company,1,Property 2,1e+05,-1e+05,2,17064,p16s-1,p16n-1,3552,8,121389,42,asian,7.1,5,2,3312,1996,1240.772288,42.4,0.470240473,['Fulton County School District'],0.04305619004,7.1,0.07252169941,0.6995203289,13121011623,13,11623,"Census Tract 116.23, Fulton County, Georgia",9120721,3.522,121,16,34.022421,-84.1803637,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/53d13b2f46744cb2?cells=test""""></iframe>",technically white majority but high asian,-1e+05,11.5129254649702,-11.5129254649702,0,0
324,149,16s,Heterosexual,46,Single,White,Male,No,Urban area: I live within the principal city of a metropolitan area.,Associate's,Other (please explain):,I currently rent from a property owner or management company,1,Property 2,1e+05,-1e+05,2,17064,p16s-1,p16n-1,3552,8,121389,42,asian,7.1,5,2,3312,1996,1240.772288,42.4,0.470240473,['Fulton County School District'],0.04305619004,7.1,0.07252169941,0.6995203289,13121011623,13,11623,"Census Tract 116.23, Fulton County, Georgia",9120721,3.522,121,16,34.022421,-84.1803637,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/53d13b2f46744cb2?cells=test""""></iframe>",technically white majority but high asian,-1e+05,11.5129254649702,-11.5129254649702,0,0
325,150,16s,Heterosexual,35,Single,White,Female,No,"Suburban area: I live in a metropolitan area, but not in a city.",Associate's,I have never studied or worked in this field.,I currently rent from a property owner or management company,1,Property 2,75000,-75000,2,17064,p16s-1,p16n-1,3552,8,121389,42,asian,7.1,5,2,3312,1996,1240.772288,42.4,0.470240473,['Fulton County School District'],0.04305619004,7.1,0.07252169941,0.6995203289,13121011623,13,11623,"Census Tract 116.23, Fulton County, Georgia",9120721,3.522,121,16,34.022421,-84.1803637,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/53d13b2f46744cb2?cells=test""""></iframe>",technically white majority but high asian,-75000,11.2252433925184,-11.2252433925184,0,0
326,153,16s,Heterosexual,39,Married,White,Male,No,Urban area: I live within the principal city of a metropolitan area.,Master's / MBA,I have never studied or worked in this field.,I currently own property.,1,Property 2,70000,-70000,2,17064,p16s-1,p16n-1,3552,8,121389,42,asian,7.1,5,2,3312,1996,1240.772288,42.4,0.470240473,['Fulton County School District'],0.04305619004,7.1,0.07252169941,0.6995203289,13121011623,13,11623,"Census Tract 116.23, Fulton County, Georgia",9120721,3.522,121,16,34.022421,-84.1803637,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/53d13b2f46744cb2?cells=test""""></iframe>",technically white majority but high asian,-70000,11.1562505210315,-11.1562505210315,0,0
327,155,16s,Heterosexual,34,Single,White,Male,No,"Suburban area: I live in a metropolitan area, but not in a city.",Bachelor's,I have never studied or worked in this field.,I currently rent from a property owner or management company,1,Property 1,35000,35000,1,17059,p16s-1,p16n-1,2300,8,122857,43,white,7.8,5,2,3322,1994,801.4007004,43.1,0.5642530985,['Fulton County School District'],0.02922286448,7.8,0.08188824663,0.7675016057,13121011618,13,11618,"Census Tract 116.18, Fulton County, Georgia",5178115,1.999,121,16,34.056505,-84.2649627,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c278fb1a9915f858?cells=test""""></iframe>",white alone,35000,10.4631033404715,10.4631033404715,1,0
328,157,16s,Heterosexual,47,Married,White,Male,No,Rural area: I live outside a metropolitan area.,Bachelor's,I have never studied or worked in this field.,"I currently own property.,I have owned property in the past that I do not currently own.",1,Property 1,46000,46000,1,17059,p16s-1,p16n-1,2300,8,122857,43,white,7.8,5,2,3322,1994,801.4007004,43.1,0.5642530985,['Fulton County School District'],0.02922286448,7.8,0.08188824663,0.7675016057,13121011618,13,11618,"Census Tract 116.18, Fulton County, Georgia",5178115,1.999,121,16,34.056505,-84.2649627,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c278fb1a9915f858?cells=test""""></iframe>",white alone,46000,10.7363966754712,10.7363966754712,1,0
329,158,16s,Heterosexual,33,Single,White,Female,No,Urban area: I live within the principal city of a metropolitan area.,High school,I have never studied or worked in this field.,I currently rent from a property owner or management company,1,Property 2,4000,-4000,2,17064,p16s-1,p16n-1,3552,8,121389,42,asian,7.1,5,2,3312,1996,1240.772288,42.4,0.470240473,['Fulton County School District'],0.04305619004,7.1,0.07252169941,0.6995203289,13121011623,13,11623,"Census Tract 116.23, Fulton County, Georgia",9120721,3.522,121,16,34.022421,-84.1803637,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/53d13b2f46744cb2?cells=test""""></iframe>",technically white majority but high asian,-4000,8.29404964010203,-8.29404964010203,0,0
330,163,16s,Heterosexual,40,Married,White,Female,No,Rural area: I live outside a metropolitan area.,Associate's,I have never studied or worked in this field.,I currently own property.,1,Property 1,12000,12000,1,17059,p16s-1,p16n-1,2300,8,122857,43,white,7.8,5,2,3322,1994,801.4007004,43.1,0.5642530985,['Fulton County School District'],0.02922286448,7.8,0.08188824663,0.7675016057,13121011618,13,11618,"Census Tract 116.18, Fulton County, Georgia",5178115,1.999,121,16,34.056505,-84.2649627,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c278fb1a9915f858?cells=test""""></iframe>",white alone,12000,9.39266192877014,9.39266192877014,1,0
331,164,16s,Homosexual,59,Married,White,Female,No,Rural area: I live outside a metropolitan area.,Bachelor's,I have never studied or worked in this field.,I currently own property.,1,Property 2,75000,-75000,2,17064,p16s-1,p16n-1,3552,8,121389,42,asian,7.1,5,2,3312,1996,1240.772288,42.4,0.470240473,['Fulton County School District'],0.04305619004,7.1,0.07252169941,0.6995203289,13121011623,13,11623,"Census Tract 116.23, Fulton County, Georgia",9120721,3.522,121,16,34.022421,-84.1803637,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/53d13b2f46744cb2?cells=test""""></iframe>",technically white majority but high asian,-75000,11.2252433925184,-11.2252433925184,0,0
332,167,16s,Heterosexual,57,Married,White,Female,No,"Suburban area: I live in a metropolitan area, but not in a city.",Associate's,I have never studied or worked in this field.,I currently own property.,1,Property 2,5000,-5000,2,17064,p16s-1,p16n-1,3552,8,121389,42,asian,7.1,5,2,3312,1996,1240.772288,42.4,0.470240473,['Fulton County School District'],0.04305619004,7.1,0.07252169941,0.6995203289,13121011623,13,11623,"Census Tract 116.23, Fulton County, Georgia",9120721,3.522,121,16,34.022421,-84.1803637,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/53d13b2f46744cb2?cells=test""""></iframe>",technically white majority but high asian,-5000,8.51719319141624,-8.51719319141624,0,0
333,168,16s,Heterosexual,68,In a domestic partnership,White,Female,No,Urban area: I live within the principal city of a metropolitan area.,Associate's,Other (please explain):,I have owned property in the past that I do not currently own.,1,Property 1,4000,4000,1,17059,p16s-1,p16n-1,2300,8,122857,43,white,7.8,5,2,3322,1994,801.4007004,43.1,0.5642530985,['Fulton County School District'],0.02922286448,7.8,0.08188824663,0.7675016057,13121011618,13,11618,"Census Tract 116.18, Fulton County, Georgia",5178115,1.999,121,16,34.056505,-84.2649627,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c278fb1a9915f858?cells=test""""></iframe>",white alone,4000,8.29404964010203,8.29404964010203,1,0
