	id	question	treatment	property	abs_value_diff	value_diff	Index	Property	question_treatment	question_control	population_density	walk_score	median_household_income	median_age	race	median_rooms_rounded	bedrooms	bathrooms	sq_ft	year_built	housing_density	median_male_age	pct_white	school_districts	pct_lt_hs_grad	median_rooms	pct_hs_grad	pct_at_least_col_grad	GEOID	state	tract	NAME	ALAND	ALAND_SQMI	county	Pair_ID	INTPTLAT	INTPTLONG	iframe	Racial majority detail
261	29	15s	1.0	Property 2	20000	-20000	13093	2	p15s-1	p15n-1	3121.94204	11.05555556	53307	37.0	white	5		1	2574	2008	1247.271359	35.5	0.7060880048	['Duval County School District']	0.09665991902999999	5.2	0.27412280699999997	0.36251686909999997	12031016722	12	16722	Census Tract 167.22, Duval County, Florida	6881790	2.657	31	15	30.195021	-81.603842	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5fecce0f83308bd6?cells=test""></iframe>"	white alone
262	30	15s	1.0	Property 2	25000	-25000	13156	1	p15s-1	p15n-1	2106.103024	10.77777778	55744	36.9	black	5	4.0	1	2559	2574	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
263	30	15s	1.0	Property 2	25000	-25000	13093	2	p15s-1	p15n-1	3121.94204	11.05555556	53307	37.0	white	5		1	2574	2008	1247.271359	35.5	0.7060880048	['Duval County School District']	0.09665991902999999	5.2	0.27412280699999997	0.36251686909999997	12031016722	12	16722	Census Tract 167.22, Duval County, Florida	6881790	2.657	31	15	30.195021	-81.603842	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5fecce0f83308bd6?cells=test""></iframe>"	white alone
264	31	15s	1.0	Property 2	10000	-10000	13156	1	p15s-1	p15n-1	2106.103024	10.77777778	55744	36.9	black	5	4.0	1	2559	2574	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
265	31	15s	1.0	Property 2	10000	-10000	13093	2	p15s-1	p15n-1	3121.94204	11.05555556	53307	37.0	white	5		1	2574	2008	1247.271359	35.5	0.7060880048	['Duval County School District']	0.09665991902999999	5.2	0.27412280699999997	0.36251686909999997	12031016722	12	16722	Census Tract 167.22, Duval County, Florida	6881790	2.657	31	15	30.195021	-81.603842	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5fecce0f83308bd6?cells=test""></iframe>"	white alone
266	32	15s	1.0	Property 2	17000	-17000	13156	1	p15s-1	p15n-1	2106.103024	10.77777778	55744	36.9	black	5	4.0	1	2559	2574	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
267	32	15s	1.0	Property 2	17000	-17000	13093	2	p15s-1	p15n-1	3121.94204	11.05555556	53307	37.0	white	5		1	2574	2008	1247.271359	35.5	0.7060880048	['Duval County School District']	0.09665991902999999	5.2	0.27412280699999997	0.36251686909999997	12031016722	12	16722	Census Tract 167.22, Duval County, Florida	6881790	2.657	31	15	30.195021	-81.603842	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5fecce0f83308bd6?cells=test""></iframe>"	white alone
268	33	15s	1.0	Property 1	7799	7799	13156	1	p15s-1	p15n-1	2106.103024	10.77777778	55744	36.9	black	5	4.0	1	2559	2574	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
269	33	15s	1.0	Property 1	7799	7799	13093	2	p15s-1	p15n-1	3121.94204	11.05555556	53307	37.0	white	5		1	2574	2008	1247.271359	35.5	0.7060880048	['Duval County School District']	0.09665991902999999	5.2	0.27412280699999997	0.36251686909999997	12031016722	12	16722	Census Tract 167.22, Duval County, Florida	6881790	2.657	31	15	30.195021	-81.603842	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5fecce0f83308bd6?cells=test""></iframe>"	white alone
270	37	15s	1.0	Property 2	12000	-12000	13156	1	p15s-1	p15n-1	2106.103024	10.77777778	55744	36.9	black	5	4.0	1	2559	2574	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
271	37	15s	1.0	Property 2	12000	-12000	13093	2	p15s-1	p15n-1	3121.94204	11.05555556	53307	37.0	white	5		1	2574	2008	1247.271359	35.5	0.7060880048	['Duval County School District']	0.09665991902999999	5.2	0.27412280699999997	0.36251686909999997	12031016722	12	16722	Census Tract 167.22, Duval County, Florida	6881790	2.657	31	15	30.195021	-81.603842	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5fecce0f83308bd6?cells=test""></iframe>"	white alone
272	38	15s	1.0	Property 2	10000	-10000	13156	1	p15s-1	p15n-1	2106.103024	10.77777778	55744	36.9	black	5	4.0	1	2559	2574	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
273	38	15s	1.0	Property 2	10000	-10000	13093	2	p15s-1	p15n-1	3121.94204	11.05555556	53307	37.0	white	5		1	2574	2008	1247.271359	35.5	0.7060880048	['Duval County School District']	0.09665991902999999	5.2	0.27412280699999997	0.36251686909999997	12031016722	12	16722	Census Tract 167.22, Duval County, Florida	6881790	2.657	31	15	30.195021	-81.603842	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5fecce0f83308bd6?cells=test""></iframe>"	white alone
274	39	15s	1.0	Property 2	9000	-9000	13156	1	p15s-1	p15n-1	2106.103024	10.77777778	55744	36.9	black	5	4.0	1	2559	2574	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
275	39	15s	1.0	Property 2	9000	-9000	13093	2	p15s-1	p15n-1	3121.94204	11.05555556	53307	37.0	white	5		1	2574	2008	1247.271359	35.5	0.7060880048	['Duval County School District']	0.09665991902999999	5.2	0.27412280699999997	0.36251686909999997	12031016722	12	16722	Census Tract 167.22, Duval County, Florida	6881790	2.657	31	15	30.195021	-81.603842	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5fecce0f83308bd6?cells=test""></iframe>"	white alone
276	40	15s	1.0	Property 2	30000	-30000	13156	1	p15s-1	p15n-1	2106.103024	10.77777778	55744	36.9	black	5	4.0	1	2559	2574	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
277	40	15s	1.0	Property 2	30000	-30000	13093	2	p15s-1	p15n-1	3121.94204	11.05555556	53307	37.0	white	5		1	2574	2008	1247.271359	35.5	0.7060880048	['Duval County School District']	0.09665991902999999	5.2	0.27412280699999997	0.36251686909999997	12031016722	12	16722	Census Tract 167.22, Duval County, Florida	6881790	2.657	31	15	30.195021	-81.603842	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5fecce0f83308bd6?cells=test""></iframe>"	white alone
278	44	15s	1.0	Property 2	150000	-150000	13156	1	p15s-1	p15n-1	2106.103024	10.77777778	55744	36.9	black	5	4.0	1	2559	2574	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
279	44	15s	1.0	Property 2	150000	-150000	13093	2	p15s-1	p15n-1	3121.94204	11.05555556	53307	37.0	white	5		1	2574	2008	1247.271359	35.5	0.7060880048	['Duval County School District']	0.09665991902999999	5.2	0.27412280699999997	0.36251686909999997	12031016722	12	16722	Census Tract 167.22, Duval County, Florida	6881790	2.657	31	15	30.195021	-81.603842	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5fecce0f83308bd6?cells=test""></iframe>"	white alone
280	46	15s	1.0	Property 2	40000	-40000	13156	1	p15s-1	p15n-1	2106.103024	10.77777778	55744	36.9	black	5	4.0	1	2559	2574	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
281	46	15s	1.0	Property 2	40000	-40000	13093	2	p15s-1	p15n-1	3121.94204	11.05555556	53307	37.0	white	5		1	2574	2008	1247.271359	35.5	0.7060880048	['Duval County School District']	0.09665991902999999	5.2	0.27412280699999997	0.36251686909999997	12031016722	12	16722	Census Tract 167.22, Duval County, Florida	6881790	2.657	31	15	30.195021	-81.603842	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5fecce0f83308bd6?cells=test""></iframe>"	white alone
282	50	15s	1.0	Property 2	5000	-5000	13156	1	p15s-1	p15n-1	2106.103024	10.77777778	55744	36.9	black	5	4.0	1	2559	2574	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
283	50	15s	1.0	Property 2	5000	-5000	13093	2	p15s-1	p15n-1	3121.94204	11.05555556	53307	37.0	white	5		1	2574	2008	1247.271359	35.5	0.7060880048	['Duval County School District']	0.09665991902999999	5.2	0.27412280699999997	0.36251686909999997	12031016722	12	16722	Census Tract 167.22, Duval County, Florida	6881790	2.657	31	15	30.195021	-81.603842	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5fecce0f83308bd6?cells=test""></iframe>"	white alone
284	53	15s	1.0	Property 2	10000	-10000	13156	1	p15s-1	p15n-1	2106.103024	10.77777778	55744	36.9	black	5	4.0	1	2559	2574	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
285	53	15s	1.0	Property 2	10000	-10000	13093	2	p15s-1	p15n-1	3121.94204	11.05555556	53307	37.0	white	5		1	2574	2008	1247.271359	35.5	0.7060880048	['Duval County School District']	0.09665991902999999	5.2	0.27412280699999997	0.36251686909999997	12031016722	12	16722	Census Tract 167.22, Duval County, Florida	6881790	2.657	31	15	30.195021	-81.603842	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5fecce0f83308bd6?cells=test""></iframe>"	white alone
286	55	15s	1.0	Property 1	30000	30000	13156	1	p15s-1	p15n-1	2106.103024	10.77777778	55744	36.9	black	5	4.0	1	2559	2574	766.7973124	35.4	0.09637112854	['Duval County School District']	0.042333203279999995	5.5	0.2660944206	0.24931720640000002	12031010304	12	10304	Census Tract 103.04, Duval County, Florida	9252095	3.572	31	15	30.442819800000002	-81.65615490000002	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/2b444547e0c567ba?cells=test""></iframe>"	black
287	55	15s	1.0	Property 1	30000	30000	13093	2	p15s-1	p15n-1	3121.94204	11.05555556	53307	37.0	white	5		1	2574	2008	1247.271359	35.5	0.7060880048	['Duval County School District']	0.09665991902999999	5.2	0.27412280699999997	0.36251686909999997	12031016722	12	16722	Census Tract 167.22, Duval County, Florida	6881790	2.657	31	15	30.195021	-81.603842	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/5fecce0f83308bd6?cells=test""></iframe>"	white alone
288	8	16s	1.0	Property 1	110000	110000	17059	1	p16s-1	p16n-1	2300.650325	8.166666667000001	122857	43.3	white	7	5.0	2	3312	1994	801.4007004	43.1	0.5642530985	['Fulton County School District']	0.029222864480000003	7.8	0.08188824663	0.7675016056999999	13121011618	13	11618	Census Tract 116.18, Fulton County, Georgia	5178115	1.999	121	16	34.056505	-84.2649627	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/c278fb1a9915f858?cells=test""></iframe>"	white alone
289	8	16s	1.0	Property 1	110000	110000	17064	2	p16s-1	p16n-1	3553.946621	8.333333332999999	121389	42.8	asian	7	5.0	2	3322	1996	1240.7722880000001	42.4	0.470240473	['Fulton County School District']	0.04305619004	7.1	0.07252169941	0.6995203289	13121011623	13	11623	Census Tract 116.23, Fulton County, Georgia	9120721	3.522	121	16	34.022421	-84.1803637	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/53d13b2f46744cb2?cells=test""></iframe>"	technically white majority but high asian
290	9	16s	1.0	Property 1	15000	15000	17059	1	p16s-1	p16n-1	2300.650325	8.166666667000001	122857	43.3	white	7	5.0	2	3312	1994	801.4007004	43.1	0.5642530985	['Fulton County School District']	0.029222864480000003	7.8	0.08188824663	0.7675016056999999	13121011618	13	11618	Census Tract 116.18, Fulton County, Georgia	5178115	1.999	121	16	34.056505	-84.2649627	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/c278fb1a9915f858?cells=test""></iframe>"	white alone
291	9	16s	1.0	Property 1	15000	15000	17064	2	p16s-1	p16n-1	3553.946621	8.333333332999999	121389	42.8	asian	7	5.0	2	3322	1996	1240.7722880000001	42.4	0.470240473	['Fulton County School District']	0.04305619004	7.1	0.07252169941	0.6995203289	13121011623	13	11623	Census Tract 116.23, Fulton County, Georgia	9120721	3.522	121	16	34.022421	-84.1803637	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/53d13b2f46744cb2?cells=test""></iframe>"	technically white majority but high asian
292	11	16s	1.0	Property 1	5000	5000	17059	1	p16s-1	p16n-1	2300.650325	8.166666667000001	122857	43.3	white	7	5.0	2	3312	1994	801.4007004	43.1	0.5642530985	['Fulton County School District']	0.029222864480000003	7.8	0.08188824663	0.7675016056999999	13121011618	13	11618	Census Tract 116.18, Fulton County, Georgia	5178115	1.999	121	16	34.056505	-84.2649627	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/c278fb1a9915f858?cells=test""></iframe>"	white alone
293	11	16s	1.0	Property 1	5000	5000	17064	2	p16s-1	p16n-1	3553.946621	8.333333332999999	121389	42.8	asian	7	5.0	2	3322	1996	1240.7722880000001	42.4	0.470240473	['Fulton County School District']	0.04305619004	7.1	0.07252169941	0.6995203289	13121011623	13	11623	Census Tract 116.23, Fulton County, Georgia	9120721	3.522	121	16	34.022421	-84.1803637	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/53d13b2f46744cb2?cells=test""></iframe>"	technically white majority but high asian
294	14	16s	1.0	Property 1	26000	26000	17059	1	p16s-1	p16n-1	2300.650325	8.166666667000001	122857	43.3	white	7	5.0	2	3312	1994	801.4007004	43.1	0.5642530985	['Fulton County School District']	0.029222864480000003	7.8	0.08188824663	0.7675016056999999	13121011618	13	11618	Census Tract 116.18, Fulton County, Georgia	5178115	1.999	121	16	34.056505	-84.2649627	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/c278fb1a9915f858?cells=test""></iframe>"	white alone
295	14	16s	1.0	Property 1	26000	26000	17064	2	p16s-1	p16n-1	3553.946621	8.333333332999999	121389	42.8	asian	7	5.0	2	3322	1996	1240.7722880000001	42.4	0.470240473	['Fulton County School District']	0.04305619004	7.1	0.07252169941	0.6995203289	13121011623	13	11623	Census Tract 116.23, Fulton County, Georgia	9120721	3.522	121	16	34.022421	-84.1803637	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/53d13b2f46744cb2?cells=test""></iframe>"	technically white majority but high asian
