	id	question	sexual_orientation	age	marital_status	demographic_race	gender	ethnicity	residency_type	education	RE_job	ownership	treatment	property_chosen	abs_value_diff	value_diff	p_id	Index	question_treatment	question_control	population_density	walk_score	median_household_income	median_age	nb_race	median_rooms_rounded	bedrooms	bathrooms	sq_ft	year_built	housing_density	median_male_age	pct_white	school_districts	pct_lt_hs_grad	median_rooms	pct_hs_grad	pct_at_least_col_grad	GEOID	state	tract	NAME	ALAND	ALAND_SQMI	county	Pair_ID	INTPTLAT	INTPTLONG	iframe	Racial majority detail
176	140	13s	Heterosexual	44	Married	Black or African American	Male	No	Urban area: I live within the principal city of a metropolitan area.	Bachelor's	I have never studied or worked in this field.	I currently own property.	1.0	Property 2	7000	-7000	2	9727	p13s-1	p13n-1	6253	15	53685	31	white	5.1	3	2	2123	1997	2354.378819	29.2	0.6842533789	['Vacaville Unified School District']	0.07412472647999999	5.1	0.35749452950000005	0.14387308529999998	6095253107	6	253107	Census Tract 2531.07, Solano County, California	2543548	0.982	95	13	38.3420895	-121.97905120000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/47848b383c8bce29?cells=test""></iframe>"	white alone
177	142	13s	Heterosexual	38	Married	White	Female	No	Urban area: I live within the principal city of a metropolitan area.	Bachelor's	I have never studied or worked in this field.	I currently own property.	1.0	Property 2	25000	-25000	2	9727	p13s-1	p13n-1	6253	15	53685	31	white	5.1	3	2	2123	1997	2354.378819	29.2	0.6842533789	['Vacaville Unified School District']	0.07412472647999999	5.1	0.35749452950000005	0.14387308529999998	6095253107	6	253107	Census Tract 2531.07, Solano County, California	2543548	0.982	95	13	38.3420895	-121.97905120000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/47848b383c8bce29?cells=test""></iframe>"	white alone
178	145	13s	Heterosexual	32	Married	White	Female	No	Urban area: I live within the principal city of a metropolitan area.	High school	I have never studied or worked in this field.	I currently do not pay rent or ownership costs	1.0	Property 2	40000	-40000	2	9727	p13s-1	p13n-1	6253	15	53685	31	white	5.1	3	2	2123	1997	2354.378819	29.2	0.6842533789	['Vacaville Unified School District']	0.07412472647999999	5.1	0.35749452950000005	0.14387308529999998	6095253107	6	253107	Census Tract 2531.07, Solano County, California	2543548	0.982	95	13	38.3420895	-121.97905120000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/47848b383c8bce29?cells=test""></iframe>"	white alone
179	146	13s	Heterosexual	51	Single	White	Male	No	Suburban area: I live in a metropolitan area, but not in a city.	High school	I have never studied or worked in this field.	I currently rent from a property owner or management company	1.0	Property 2	150000	-150000	2	9727	p13s-1	p13n-1	6253	15	53685	31	white	5.1	3	2	2123	1997	2354.378819	29.2	0.6842533789	['Vacaville Unified School District']	0.07412472647999999	5.1	0.35749452950000005	0.14387308529999998	6095253107	6	253107	Census Tract 2531.07, Solano County, California	2543548	0.982	95	13	38.3420895	-121.97905120000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/47848b383c8bce29?cells=test""></iframe>"	white alone
180	149	13s	Heterosexual	46	Single	White	Male	No	Urban area: I live within the principal city of a metropolitan area.	Associate's	Other (please explain):	I currently rent from a property owner or management company	1.0	Property 1	22000	22000	1	9720	p13s-1	p13n-1	6473	14	49677	32	hispanic	4.6	3	2	2108	1999	2142.5287359999998	29.8	0.4566761364	['Fairfield-Suisun Unified School District']	0.1688022284	4.6	0.3448467967	0.10473537599999999	6095252501	6	252501	Census Tract 2525.01, Solano County, California	1126761	0.435	95	13	38.2547036	-122.04127759999999	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/c315f8f0038252e9?cells=test""></iframe>"	hispanic
181	150	13s	Heterosexual	35	Single	White	Female	No	Suburban area: I live in a metropolitan area, but not in a city.	Associate's	I have never studied or worked in this field.	I currently rent from a property owner or management company	1.0	Property 2	10000	-10000	2	9727	p13s-1	p13n-1	6253	15	53685	31	white	5.1	3	2	2123	1997	2354.378819	29.2	0.6842533789	['Vacaville Unified School District']	0.07412472647999999	5.1	0.35749452950000005	0.14387308529999998	6095253107	6	253107	Census Tract 2531.07, Solano County, California	2543548	0.982	95	13	38.3420895	-121.97905120000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/47848b383c8bce29?cells=test""></iframe>"	white alone
182	153	13s	Heterosexual	39	Married	White	Male	No	Urban area: I live within the principal city of a metropolitan area.	Master's / MBA	I have never studied or worked in this field.	I currently own property.	1.0	Property 2	10000	-10000	2	9727	p13s-1	p13n-1	6253	15	53685	31	white	5.1	3	2	2123	1997	2354.378819	29.2	0.6842533789	['Vacaville Unified School District']	0.07412472647999999	5.1	0.35749452950000005	0.14387308529999998	6095253107	6	253107	Census Tract 2531.07, Solano County, California	2543548	0.982	95	13	38.3420895	-121.97905120000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/47848b383c8bce29?cells=test""></iframe>"	white alone
183	155	13s	Heterosexual	34	Single	White	Male	No	Suburban area: I live in a metropolitan area, but not in a city.	Bachelor's	I have never studied or worked in this field.	I currently rent from a property owner or management company	1.0	Property 2	4000	-4000	2	9727	p13s-1	p13n-1	6253	15	53685	31	white	5.1	3	2	2123	1997	2354.378819	29.2	0.6842533789	['Vacaville Unified School District']	0.07412472647999999	5.1	0.35749452950000005	0.14387308529999998	6095253107	6	253107	Census Tract 2531.07, Solano County, California	2543548	0.982	95	13	38.3420895	-121.97905120000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/47848b383c8bce29?cells=test""></iframe>"	white alone
184	157	13s	Heterosexual	47	Married	White	Male	No	Rural area: I live outside a metropolitan area.	Bachelor's	I have never studied or worked in this field.	I currently own property.,I have owned property in the past that I do not currently own.	1.0	Property 1	3000	3000	1	9720	p13s-1	p13n-1	6473	14	49677	32	hispanic	4.6	3	2	2108	1999	2142.5287359999998	29.8	0.4566761364	['Fairfield-Suisun Unified School District']	0.1688022284	4.6	0.3448467967	0.10473537599999999	6095252501	6	252501	Census Tract 2525.01, Solano County, California	1126761	0.435	95	13	38.2547036	-122.04127759999999	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/c315f8f0038252e9?cells=test""></iframe>"	hispanic
185	158	13s	Heterosexual	33	Single	White	Female	No	Urban area: I live within the principal city of a metropolitan area.	High school	I have never studied or worked in this field.	I currently rent from a property owner or management company	1.0	Property 2	45000	-45000	2	9727	p13s-1	p13n-1	6253	15	53685	31	white	5.1	3	2	2123	1997	2354.378819	29.2	0.6842533789	['Vacaville Unified School District']	0.07412472647999999	5.1	0.35749452950000005	0.14387308529999998	6095253107	6	253107	Census Tract 2531.07, Solano County, California	2543548	0.982	95	13	38.3420895	-121.97905120000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/47848b383c8bce29?cells=test""></iframe>"	white alone
186	163	13s	Heterosexual	40	Married	White	Female	No	Rural area: I live outside a metropolitan area.	Associate's	I have never studied or worked in this field.	I currently own property.	1.0	Property 2	10000	-10000	2	9727	p13s-1	p13n-1	6253	15	53685	31	white	5.1	3	2	2123	1997	2354.378819	29.2	0.6842533789	['Vacaville Unified School District']	0.07412472647999999	5.1	0.35749452950000005	0.14387308529999998	6095253107	6	253107	Census Tract 2531.07, Solano County, California	2543548	0.982	95	13	38.3420895	-121.97905120000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/47848b383c8bce29?cells=test""></iframe>"	white alone
187	164	13s	Homosexual	59	Married	White	Female	No	Rural area: I live outside a metropolitan area.	Bachelor's	I have never studied or worked in this field.	I currently own property.	1.0	Property 2	25000	-25000	2	9727	p13s-1	p13n-1	6253	15	53685	31	white	5.1	3	2	2123	1997	2354.378819	29.2	0.6842533789	['Vacaville Unified School District']	0.07412472647999999	5.1	0.35749452950000005	0.14387308529999998	6095253107	6	253107	Census Tract 2531.07, Solano County, California	2543548	0.982	95	13	38.3420895	-121.97905120000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/47848b383c8bce29?cells=test""></iframe>"	white alone
188	167	13s	Heterosexual	57	Married	White	Female	No	Suburban area: I live in a metropolitan area, but not in a city.	Associate's	I have never studied or worked in this field.	I currently own property.	1.0	Property 2	3000	-3000	2	9727	p13s-1	p13n-1	6253	15	53685	31	white	5.1	3	2	2123	1997	2354.378819	29.2	0.6842533789	['Vacaville Unified School District']	0.07412472647999999	5.1	0.35749452950000005	0.14387308529999998	6095253107	6	253107	Census Tract 2531.07, Solano County, California	2543548	0.982	95	13	38.3420895	-121.97905120000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/47848b383c8bce29?cells=test""></iframe>"	white alone
189	168	13s	Heterosexual	68	In a domestic partnership	White	Female	No	Urban area: I live within the principal city of a metropolitan area.	Associate's	Other (please explain):	I have owned property in the past that I do not currently own.	1.0	Property 2	7000	-7000	2	9727	p13s-1	p13n-1	6253	15	53685	31	white	5.1	3	2	2123	1997	2354.378819	29.2	0.6842533789	['Vacaville Unified School District']	0.07412472647999999	5.1	0.35749452950000005	0.14387308529999998	6095253107	6	253107	Census Tract 2531.07, Solano County, California	2543548	0.982	95	13	38.3420895	-121.97905120000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/47848b383c8bce29?cells=test""></iframe>"	white alone
190	172	13s	Heterosexual	30	Married	White	Female	No	Suburban area: I live in a metropolitan area, but not in a city.	Bachelor's	I am currently working in this field.	I currently own property.	1.0	Property 2	30000	-30000	2	9727	p13s-1	p13n-1	6253	15	53685	31	white	5.1	3	2	2123	1997	2354.378819	29.2	0.6842533789	['Vacaville Unified School District']	0.07412472647999999	5.1	0.35749452950000005	0.14387308529999998	6095253107	6	253107	Census Tract 2531.07, Solano County, California	2543548	0.982	95	13	38.3420895	-121.97905120000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/47848b383c8bce29?cells=test""></iframe>"	white alone
191	173	13s	Heterosexual	41	Married	White	Female	No	Urban area: I live within the principal city of a metropolitan area.	Bachelor's	I have never studied or worked in this field.	I currently rent from a property owner or management company	1.0	Property 2	5000	-5000	2	9727	p13s-1	p13n-1	6253	15	53685	31	white	5.1	3	2	2123	1997	2354.378819	29.2	0.6842533789	['Vacaville Unified School District']	0.07412472647999999	5.1	0.35749452950000005	0.14387308529999998	6095253107	6	253107	Census Tract 2531.07, Solano County, California	2543548	0.982	95	13	38.3420895	-121.97905120000001	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/47848b383c8bce29?cells=test""></iframe>"	white alone
192	73	14s	Heterosexual	33	Widowed	White	Female	No	Rural area: I live outside a metropolitan area.	Bachelor's	I have never studied or worked in this field.	I currently own property.	1.0	Property 2	30000	-30000	2	12696	p14s-1	p14n-1	6961	13	46297	43	black	4.6	3	1	1957	1996	2882.231405	44.5	0.44739575600000003	['Broward County School District']	0.1117818485	4.6	0.32472939219999997	0.2824729392	12011060105	12	60105	Census Tract 601.05, Broward County, Florida	2506485	0.968	11	14	26.198791800000002	-80.2411828	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/388ff57be1ee922f?cells=test""></iframe>"	technically white majority but black barely lower
193	74	14s	Heterosexual	44	Single	White	Male	No	Suburban area: I live in a metropolitan area, but not in a city.	Bachelor's	I have never studied or worked in this field.	I currently rent from a property owner or management company	1.0	Property 2	39000	-39000	2	12696	p14s-1	p14n-1	6961	13	46297	43	black	4.6	3	1	1957	1996	2882.231405	44.5	0.44739575600000003	['Broward County School District']	0.1117818485	4.6	0.32472939219999997	0.2824729392	12011060105	12	60105	Census Tract 601.05, Broward County, Florida	2506485	0.968	11	14	26.198791800000002	-80.2411828	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/388ff57be1ee922f?cells=test""></iframe>"	technically white majority but black barely lower
194	78	14s	Heterosexual	42	Married	White	Female	No	Suburban area: I live in a metropolitan area, but not in a city.	High school	I have never studied or worked in this field.	I currently own property.	1.0	Property 2	5000	-5000	2	12696	p14s-1	p14n-1	6961	13	46297	43	black	4.6	3	1	1957	1996	2882.231405	44.5	0.44739575600000003	['Broward County School District']	0.1117818485	4.6	0.32472939219999997	0.2824729392	12011060105	12	60105	Census Tract 601.05, Broward County, Florida	2506485	0.968	11	14	26.198791800000002	-80.2411828	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/388ff57be1ee922f?cells=test""></iframe>"	technically white majority but black barely lower
195	81	14s	Heterosexual	32	In a domestic partnership	Black or African American	Male	Yes	Urban area: I live within the principal city of a metropolitan area.	Bachelor's	I have never studied or worked in this field.	I currently own property.	1.0	Property 2	20000	-20000	2	12696	p14s-1	p14n-1	6961	13	46297	43	black	4.6	3	1	1957	1996	2882.231405	44.5	0.44739575600000003	['Broward County School District']	0.1117818485	4.6	0.32472939219999997	0.2824729392	12011060105	12	60105	Census Tract 601.05, Broward County, Florida	2506485	0.968	11	14	26.198791800000002	-80.2411828	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/388ff57be1ee922f?cells=test""></iframe>"	technically white majority but black barely lower
196	82	14s	Heterosexual	41	Single	White	Female	No	Urban area: I live within the principal city of a metropolitan area.	Bachelor's	I have never studied or worked in this field.	I currently rent from a property owner or management company	1.0	Property 2	55000	-55000	2	12696	p14s-1	p14n-1	6961	13	46297	43	black	4.6	3	1	1957	1996	2882.231405	44.5	0.44739575600000003	['Broward County School District']	0.1117818485	4.6	0.32472939219999997	0.2824729392	12011060105	12	60105	Census Tract 601.05, Broward County, Florida	2506485	0.968	11	14	26.198791800000002	-80.2411828	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/388ff57be1ee922f?cells=test""></iframe>"	technically white majority but black barely lower
197	87	14s	Heterosexual	28	In a domestic partnership	White	Male	No	Suburban area: I live in a metropolitan area, but not in a city.	Bachelor's	I have never studied or worked in this field.	I currently own property.	1.0	Property 2	200000	-200000	2	12696	p14s-1	p14n-1	6961	13	46297	43	black	4.6	3	1	1957	1996	2882.231405	44.5	0.44739575600000003	['Broward County School District']	0.1117818485	4.6	0.32472939219999997	0.2824729392	12011060105	12	60105	Census Tract 601.05, Broward County, Florida	2506485	0.968	11	14	26.198791800000002	-80.2411828	"<iframe width=""100%"" height=""401"" frameborder=""0""   src=""https://observablehq.com/embed/388ff57be1ee922f?cells=test""></iframe>"	technically white majority but black barely lower
